,token,score,match
17380,rrematada,71,regalada
17381,Pais,89,paris
17382,malagon,100,malagon
17383,oído,80,do
17384,segun,91,seguin
17385,desminuyr,71,esmir
17386,caseros,86,cameros
17387,scrio,89,scio
17388,remito==Y,71,remiro
17389,poniendolos,67,coniedo
17390,varbara,86,barbara
17391,salarios,86,larios
17392,ymite,80,mitre
17393,Instrumento,70,sarmiento
17394,prinsipio,67,princi
17395,pasos,83,pastors
17396,pagaba,73,magaña
17397,criminalmente,67,reinalte
17398,labran,86,labranda
17399,rropage,73,page
17400,haziendofe,67,hazen
17401,caustrillos,90,castrillo
17402,reverendo,78,veremundo
17403,diminuya,71,minaya
17404,leonardo,100,leonardo
17405,porto,100,porto
17406,"25,000",17,ab-ach
17407,Ylustrisimo,60,santisima
17408,ypotecada,71,montcada
17409,/,0,dessi
17410,texido,86,teixidor
17411,prosigue,80,rosique
17412,declaración,76,encarnacion
17413,Floreros,86,flores
17414,retocados,71,preciado
17415,Vivió,75,vivo
17416,jundas,91,judas
17417,Bodegoncillo,67,buencuchillo
17418,rafon,89,raon
17419,cocido,80,ocio
17420,tabicas,71,ablitas
17421,fenderaras,75,ederra
17422,tributos,71,tribulzio
17423,Sto,86,asto
17424,cavesas,83,casas
17425,almojada,71,almodovar
17426,perder,83,perera
17427,redimir,77,remiro
17428,Replicaba,67,policarpa
17429,su,67,asua
17430,ubiese,73,lubie
17431,paterna,100,paterna
17432,entradas,80,estrada
17433,rubricado)Lucas,62,casarrubios
17434,rreprefentasion,56,berengario
17435,romance,83,roman
17436,condision,71,dionisio
17437,executibo,67,eleuterio
17438,sellados,86,llados
17439,reunio,77,rengifo
17440,contía,89,cota
17441,millares,100,millares
17442,enferir,71,enderiz
17443,heredara,80,heredia
17444,dejandolas,67,mendiola
17445,circunde,67,cornide
17446,añedir,73,ayerdi
17447,baronica,86,barona
17448,berbun,80,brun
17449,empezó,73,guemez
17450,38,0,dessi
17451,passara,80,passadas
17452,deber,75,der
17453,comparecieron,70,compañon
17454,Tres,89,teres
17455,Reciui,73,recio
17456,herreros,100,herreros
17457,querencia,75,querini
17458,ataraje,67,targa
17459,artifise,71,martie
17460,salomónico,88,salonio
17461,continuen.De,63,cornide
17462,legamente,82,clemente
17463,limpiarlo,75,limpias
17464,mensionados,67,messina
17465,hallemos,77,lemos
17466,pero,100,pero
17467,embaxadores,74,boxadors
17468,escripto,71,cristo
17469,familia,83,milia
17470,acojinado,75,conrado
17471,afianse,73,afan
17472,presio,83,presno
17473,lustrante,80,trante
17474,claostro,86,castro
17475,os,80,fos
17476,Caballero,100,caballero
17477,suis,89,suris
17478,así,80,das
17479,escopeta,80,escofet
17480,rratificando,64,graciliano
17481,consentimos,73,constantino
17482,tresdoses,67,travesedo
17483,Recibido,77,recio
17484,cualquier,75,carlier
17485,nivel,80,navel
17486,tocas,80,tosca
17487,raxado,80,raxa
17488,cuando,80,cano
17489,Crutesas,71,cartes
17490,bersos,77,riberos
17491,tunicela,71,ucelay
17492,ébano,80,albano
17493,perficil,71,periel
17494,defeto,71,dreveton
17495,enrrasara,67,asarau
17496,dibina,77,bibiana
17497,vienes,83,vinyes
17498,reinos,92,reinosa
17499,meytad,80,meya
17500,siere,91,sierpe
17501,tersero,86,ternero
17502,enbolar,80,rebollar
17503,azetamos,71,matamoros
17504,palma,100,palma
17505,nicho,77,bendicho
17506,bolsillo,80,rosillo
17507,ejecutadas,71,cutanda
17508,asida,83,casilda
17509,Tenemos,71,ternero
17510,rezidente,82,reciente
17511,deliberado,78,delicado
17512,leida,83,almeida
17513,bruno,100,bruno
17514,polonia,100,polonia
17515,desbaruado,71,escardo
17516,angustias,82,agustina
17517,averias,83,arias
17518,limpiado,80,limpias
17519,envían,80,menan
17520,thorre,91,torre
17521,sotabancos,78,abiancos
17522,guardas,92,guarda
17523,cometieron,74,colmenero
17524,manutenido,71,manteli
17525,herrajes,77,heras
17526,ahorramiento,76,sarmiento
17527,«,0,dessi
17528,comifario,71,corio
17529,ylustres,80,lastres
17530,acuytandose,67,cutanda
17531,augmenten,71,lafuente
17532,quitandoles,78,quindos
17533,valedera,88,valderas
17534,granos,86,granados
17535,redimio,77,remiro
17536,bozel,91,bozelo
17537,concerté,77,cancer
17538,pre--,100,pre
17539,Asada,89,sada
17540,181,0,dessi
17541,Consejo,92,conejo
17542,confesaren,75,cesare
17543,torno,91,toreno
17544,reconoce,80,reconco
17545,deudo,75,deu
17546,rramon,91,ramon
17547,guarneciendole,64,reciente
17548,trayeta,77,strata
17549,preffos,67,pares
17550,ssus,67,suris
17551,estatura,77,estaña
17552,sillerias,75,sillero
17553,cenaculo,67,cerraco
17554,retor,80,preto
17555,poseedores,67,pendones
17556,ygualada,75,regalada
17557,caueças,83,cuevas
17558,firmessa,77,ressa
17559,pie,86,piñel
17560,picada,83,picado
17561,baltasar,100,baltasar
17562,Diciembre,67,imbrea
17563,rodrigo,100,rodrigo
17564,paliguelas,75,ligues
17565,querdas,77,cuerda
17566,Pintora,86,cintora
17567,alfonso,100,alfonso
17568,queriendolo,71,querol
17569,consules,86,consul
17570,guardeys,71,juares
17571,dandoselas,74,andosilla
17572,entregandoos,64,enguidanos
17573,agujetero,80,aguero
17574,hacha,89,acha
17575,alçarmano,86,alaman
17576,llano,100,llano
17577,acabase,86,cabases
17578,bernegal,88,berbegal
17579,firmeças,77,firmat
17580,cauer,80,cañero
17581,esciu,80,escut
17582,echuras,73,eura
17583,feñores,91,fores
17584,estuuieren,67,estupiñan
17585,alvanegas,82,salvanes
17586,satisfaga,75,artiaga
17587,aderesço,77,andres
17588,sois,89,solis
17589,jerusalen,89,jerusalem
17590,agrandar,86,granda
17591,aumente,80,lafuente
17592,cosmographia,63,sorapan
17593,fallaren,80,llarena
17594,pertenesciese,62,pierre-ernest
17595,examinar,71,mignar
17596,pafencia,88,palencia
17597,heredar,86,heredia
17598,tacita,77,jacinta
17599,alcantarilla,86,alcantara
17600,petifion,71,peison
17601,marabediz,71,araiz
17602,idas,86,das
17603,gala,100,gala
17604,ebangelio,82,angelino
17605,cunpliria,71,ciria
17606,deshaze,67,hazen
17607,refevido,71,treviño
17608,pagais,73,pagan
17609,»,0,dessi
17610,rrescebillo,67,rebollo
17611,jaspeadas,71,aspas
17612,traerse,77,traver
17613,ganar,83,gandara
17614,binculo,77,bianco
17615,colgadizos,71,claudio
17616,distis,73,diest
17617,mirando,88,mirandola
17618,Concepcion,100,concepcion
17619,lana,100,lana
17620,afuzenas,71,arenas
17621,clavos,83,claros
17622,pintores,80,vitores
17623,acomoden,71,jacome
17624,donatario,80,donato
17625,tods,75,tous
17626,enpedrar,71,piedra
17627,llena,83,llarena
17628,hablan,80,haan
17629,encadenara,75,cadena
17630,varillas,100,varillas
17631,vestidos,67,vesalio
17632,tasado,83,casado
17633,fobrepuefto,63,formento
17634,Miércoles,80,mirones
17635,valian,80,valeriana
17636,saneada,80,sanglada
17637,filustres,78,finestres
17638,residir,67,reinaldi
17639,bueluen,77,blumen
17640,alviras,83,alvia
17641,antorchas,80,atocha
17642,miercoles,75,miserol
17643,rubricado,75,rubiano
17644,autoriza,80,austria
17645,Vmd,57,vada
17646,desarmo,77,dermot
17647,contienda,80,tienda
17648,bijo,75,eijo
17649,envolvimento.para,57,buenventura
17650,tem,86,telm
17651,apocalici,75,aparici
17652,ylo,75,yrolo
17653,prorrogase,75,porras
17654,rrecalde,93,recalde
17655,dijo,75,dios
17656,fijar,80,hijar
17657,abrieron,80,cabrero
17658,tejado,83,tejada
17659,gasto,91,gaston
17660,prouincia,80,princi
17661,adouios,73,dios
17662,profanas,71,pradas
17663,Cuerda,100,cuerda
17664,sebido,77,eusebio
17665,.-antonio,100,antonio
17666,prometer,77,peter
17667,asadas,86,passadas
17668,requadramento,70,sacramento
17669,conosemos,67,cloostermans
17670,talabartero,74,talayero
17671,interpongan,74,interian
17672,ducados[Domingo,64,dominga
17673,florons,80,floranes
17674,bifta,80,biota
17675,ssagrario,80,sarrio
17676,elabrado,88,labrador
17677,rrematar,71,urreta
17678,lítem,75,lema
17679,Marques,100,marques
17680,Manzanas,89,manzanares
17681,congregar,67,coppinger
17682,conoscimientos,61,corominas
17683,rresoluto,71,souto
17684,Vermondo,100,vermondo
17685,mueben,73,meabe
17686,balbuena,100,balbuena
17687,Gazules,83,gales
17688,conponga,71,corona
17689,iluminar,71,mignar
17690,larga,89,lara
17691,orafion,77,orazio
17692,vitorios,88,victorio
17693,manifutura,71,mandura
17694,Patriarcas,78,petrarca
17695,josepha,92,joseph
17696,rodeando,86,rodado
17697,pitanceria,71,mancera
17698,concencia,82,canencia
17699,feneser,71,farnese
17700,atestado,80,tostado
17701,feran,100,feran
17702,fant,75,font
17703,dexen,73,eximen
17704,folides,77,bolide
17705,desierto,71,sibert
17706,Reynos,92,reynoso
17707,-144,0,dessi
17708,birgines,80,briones
17709,preguntado,74,reginaldo
17710,vuelta,100,vuelta
17711,unos,75,ungo
17712,apresciado,89,preciado
17713,aquieta,80,urquieta
17714,cobdisilos,67,badillos
17715,coronas,92,corona
17716,borceguinero,74,reguero
17717,beneficiar,82,benicia
17718,contentare,74,comenares
17719,istoriado,75,sobrado
17720,esculptores,74,esclapes
17721,abasto,80,balbastro
17722,calificador,71,caçador
17723,argueli,80,arguello
17724,pasaba,80,saba
17725,Frutería,77,fuster
17726,indistintamente,61,diamante
17727,costear,83,costa
17728,angeles,100,angeles
17729,realizar,77,eliza
17730,encapitelar,74,castelar
17731,presentare,71,parente
17732,mendigantes,71,nantes
17733,qles,80,quiles
17734,Data,80,udaeta
17735,rozaron,80,garzaron
17736,pagarlos,77,garos
17737,demasiado,75,damasio
17738,detendran,71,teran
17739,Cobra,83,corbera
17740,prouisorSebastian,69,sebastian
17741,terremote,75,terrero
17742,asas,89,casas
17743,forro,83,fornaro
17744,efcriuano,71,ruano
17745,binieredes,74,bonnieres
17746,baxaba,73,bamba
17747,tornos,100,tornos
17748,pativo,91,patiño
17749,pomas,89,poma
17750,Remate,80,mate
17751,prioste,86,urioste
17752,Christo,92,cristo
17753,sardinas,93,sardina
17754,fundacion,71,ilundain
17755,suplicaciones,67,palacios
17756,roto,89,broto
17757,donandolas,67,montanos
17758,docientos,67,cantos
17759,intentase,71,eminente
17760,raso,100,raso
17761,yno,67,niño
17762,rrigores,75,garrigos
17763,beracruz,75,mesacruz
17764,olibos,83,olibes
17765,ynpropiedad,71,piedad
17766,quebrarse,67,quiers
17767,linaza,100,linaza
17768,siriaco,86,ciriaco
17769,arquimedes,75,arques
17770,moderado,80,morgado
17771,Villanueva,100,villanueva
17772,matia,91,matias
17773,cazador,92,caçador
17774,Ansimismo,71,casimiro
17775,rrecoger,77,roger
17776,echallos,75,codallos
17777,óvalos,91,valois
17778,calza,89,calça
17779,seguros.de,67,segurola
17780,escutores,75,estrees
17781,serque,77,enrique
17782,galanos,86,galeano
17783,rehendidos,78,resendio
17784,prior,80,primo
17785,prespetiba,67,esteibar
17786,cupo,75,capo
17787,juridizion,64,purificacion
17788,decencia,75,canencia
17789,vrnia,73,varona
17790,rollitos,75,troyllos
17791,ensyma,73,sesma
17792,colocar,77,colcur
17793,oreles,83,orenes
17794,pauto,89,pato
17795,recibi,73,recio
17796,angulos,92,angulo
17797,Aduana,83,aldana
17798,anguarina,80,guarin
17799,pretendeis,71,paredes
17800,pude,73,pujades
17801,fasilidad,75,casilda
17802,tapiar,91,tapia
17803,coffa,73,soffia
17804,señalen,77,sallent
17805,bezinos,83,benos
17806,semouientes,80,mucientes
17807,abadeffa,71,abadia
17808,paisaje,77,paisan
17809,echapadura,71,echauri
17810,plago,89,lago
17811,feñalare,71,elcarte
17812,darlas,80,alas
17813,ochavos,77,chaves
17814,presios,77,presas
17815,seguir,91,segui
17816,enteraban,75,esteban
17817,diafana,83,diana
17818,canijilla,78,secanilla
17819,pescuezos,78,escuderos
17820,aprovechamientos,67,provecho
17821,rrebaxos,67,baños
17822,instancia,75,ignacia
17823,rematado,75,regalado
17824,questras,71,quiers
17825,valieren,75,valverde
17826,renamento,80,renato
17827,D,67,du
17828,encomendo,75,bencomo
17829,pudieremos,75,piñeres
17830,dársela,73,regla
17831,cincelador,71,cancela
17832,distribuidor,67,tribulzio
17833,perficionarlo,64,purificacion
17834,hasr,75,hans
17835,baliere,82,barolliere
17836,rufina,83,rufino
17837,barquilla,89,barguilla
17838,maestres,93,mestres
17839,Canasita,77,casta
17840,pidió,75,pini
17841,desabio,77,sabino
17842,echen,77,echauren
17843,rrota,83,arroita
17844,rife,75,arfe
17845,aparta,83,zapata
17846,oquedad,71,oquendo
17847,denegase,80,venegas
17848,Capitán,77,campino
17849,benefisiados,63,benicia
17850,parroquias,75,parras
17851,cierreçita,75,correia
17852,abazo,89,bazo
17853,enos,89,benos
17854,resiuio,75,restituto
17855,interceda,75,cintera
17856,desisto,73,eito
17857,torsales,80,morales
17858,reszebido,75,eusebio
17859,Austria,100,austria
17860,barnizada,82,barriada
17861,agregando,82,argandoña
17862,barotes,83,artes
17863,deuemos,71,tordehumos
17864,enlençada,77,elena
17865,encapitelados,67,encalada
17866,despojaron,75,desojo
17867,adeudan,73,adan
17868,ginobes,86,ginoves
17869,gorrero,86,torrero
17870,nacion,77,anacaon
17871,resiui,73,siuri
17872,ynstituyo,67,restituto
17873,contubiere,74,thubieres
17874,floryda,73,lora
17875,ricos,89,rico
17876,próxima,77,proxita
17877,concertare,74,conejares
17878,aparejara,80,parera
17879,acordamos,80,acorda
17880,resuelto,86,suelto
17881,sacando,80,escandon
17882,crufero,83,cuero
17883,qustodias,71,custodio
17884,maqula,77,manuela
17885,abiertos,88,albertos
17886,boselillo,75,rosillo
17887,ladron,100,ladron
17888,lapiz,80,tapiz
17889,modero,83,molero
17890,ausento,77,fausto
17891,alterar,80,valterra
17892,colación,78,consolacion
17893,ataja,80,alaja
17894,hacienda,75,aycinena
17895,aver,89,xaver
17896,hobispo,71,horobio
17897,daua,86,dau
17898,hisimos,77,simoes
17899,casse,83,cassens
17900,nefefario,71,nario
17901,iam,67,piña
17902,vyendose,67,avendaño
17903,ni,80,niño
17904,unas,80,juanas
17905,rreciua,71,torrecilla
17906,SevillaAndres,73,sevillano
17907,enrequecydas,67,ruedas
17908,questoy,67,quejo
17909,Predicador,82,pecador
17910,rramito,77,ramiro
17911,rucio,80,rouco
17912,compasadas,78,comalada
17913,vobeda,80,beda
17914,lamalbañiria,71,lambar
17915,ynpedido,67,peinado
17916,remitiendome,67,rendom
17917,diego,100,diego
17918,ynprimando,71,armando
17919,bollullos,71,bolos
17920,dizierna,71,bierna
17921,bajaba,73,bamba
17922,huido,80,guido
17923,252,0,dessi
17924,locutorio,71,corio
17925,pertenefen,63,pernstein
17926,oponer,77,cotoner
17927,Reparar,73,parr
17928,balanzas,93,balanza
17929,fortificado,67,furtado
17930,atributos,71,arbos
17931,albañílería,80,balcera
17932,distinto,71,cristiano
17933,coxines,83,coxie
17934,primer,77,porlier
17935,tocar,80,tobar
17936,perdonando,78,hernando
17937,Relebado,75,regalado
17938,pumas,75,mas
17939,parezcan,75,arenzana
17940,informazion,74,infanzon
17941,presento,86,presno
17942,harmesi,77,hermes
17943,diversas,71,rieras
17944,zimborrio,75,liborio
17945,mrds,67,miras
17946,finanza,77,linaza
17947,ochos,83,poechos
17948,excedido,67,texedor
17949,emprima,71,demaria
17950,passare,80,passante
17951,notificar,67,tiscar
17952,aceptados,71,acedo
17953,marquesa,93,marques
17954,toma,100,toma
17955,mancebo,100,mancebo
17956,disfrute,71,diruel
17957,olleta,83,olañeta
17958,espresa,86,espresy
17959,Desposorios,71,osorio
17960,honrrados,75,conrado
17961,efpuertas,88,puertas
17962,manra,91,manera
17963,pertenessieren,67,pierre-ernest
17964,nombrase,71,hombre
17965,4V750,25,val
17966,frontalera,84,frontaura
17967,solido,83,salido
17968,cabeza,100,cabeza
17969,fuertes,100,fuertes
17970,beata,100,beata
17971,señalandolo,75,salado
17972,vesitador,71,viado
17973,defirenziase,63,enzinas
17974,indio,80,lindo
17975,Mesa,100,mesa
17976,cornijamento,73,sacramento
17977,fanta,80,antuña
17978,nubes,75,bes
17979,horacion,93,horacio
17980,enmaderamiento,70,sarmiento
17981,garabatos,82,garabito
17982,capitulantes,70,capillas
17983,aprobado,80,trobado
17984,agradable,71,aranalde
17985,corporal,86,corral
17986,antiguas,80,yanguas
17987,ace,86,mace
17988,escojiendo,78,escobedo
17989,fisyeredes,67,figueres
17990,lastado,80,gastaldo
17991,canpanero,80,capero
17992,zitio,67,fito
17993,labrarse,80,lambare
17994,paguemos,80,agueros
17995,proporçion,71,prosperi
17996,arboles,83,arbos
17997,base,86,bas
17998,jubilado,71,ubaldo
17999,patronato,80,patron
18000,coserle,75,courselle
18001,difuntos,71,cifuentes
18002,canpaña,80,capa
18003,proporcionar,67,porcia
18004,cunpliesse,59,urliens
18005,use,75,ursel
18006,descubiertas,74,subiras
18007,folio,75,foi
18008,pedais,80,pedrarias
18009,goceis,80,goes
18010,affimesmo,67,maffeo
18011,injuriosas,67,urosa
18012,elegirme,67,lemaire
18013,uxier,73,quiers
18014,ventanitas,71,centani
18015,ygnouare,67,ginarte
18016,despegada,80,espada
18017,uezina,77,enzinas
18018,representaziones,58,restaino
18019,Condisiones,70,condamine
18020,mereser,73,meer
18021,sombra,83,sobral
18022,razo,80,orazio
18023,grauar,80,grua
18024,tarymas,86,taramas
18025,consumo,77,consul
18026,recresido,71,cerecedo
18027,perspectivas,67,perpiña
18028,Anxeles,86,angeles
18029,razón,80,ranzon
18030,Diluvio,67,silverio
18031,belen,80,elena
18032,monteando,94,monteano
18033,cenefa,77,cendeja
18034,nace,75,mace
18035,moneda,100,moneda
18036,acauadas.Pido,67,cuadrado
18037,quo,75,quejo
18038,molinero,93,moliner
18039,ynclusas,67,yanguas
18040,aroçbispado,75,rosado
18041,bisto,80,brito
18042,cadena,100,cadena
18043,cuadros,86,quadros
18044,seguirse,77,segui
18045,jicara,80,jara
18046,comedias,77,comes
18047,trace,73,trante
18048,lizenfia,75,lizundia
18049,rresidente,78,reciente
18050,sacritan,94,sacristan
18051,metal,75,mal
18052,fueren,83,fuerte
18053,myl,67,moy
18054,ynuiar,67,urizar
18055,descurso,75,escudero
18056,ocupar,67,oca
18057,rrecreciere,63,reciente
18058,ceder,89,eder
18059,-mando,83,armando
18060,distyntas,67,cisternas
18061,recoxeran,67,cerain
18062,destratamos,74,desprats
18063,conplimiento,74,climent
18064,hogitos,67,hipolito
18065,executiua,63,mendicutia
18066,enpese,77,meneses
18067,escoba,92,escobar
18068,aciendo,83,acedo
18069,conmina,88,contamina
18070,sufisiente,74,sirviente
18071,auia,86,uiña
18072,chancelo,80,cancela
18073,vigalas,83,viñals
18074,voluntad,77,volta
18075,sevilla-,100,sevilla
18076,fecho,80,techo
18077,enfamblada,78,encalada
18078,lazo,100,lazo
18079,podemos,71,poechos
18080,oracion,86,horacio
18081,rretratos,71,carretto
18082,administre,67,mitre
18083,quisieren,67,quiers
18084,fase,80,falset
18085,gusto,83,augusto
18086,rremate-,77,arrate
18087,villafuerte,100,villafuerte
18088,empiece,71,dempere
18089,maestro,83,maeso
18090,"17,101",17,ab-ach
18091,adquerir,75,banqueri
18092,poios,80,moiños
18093,perdono,86,perdomo
18094,asistiremos,70,sisternes
18095,birjen,73,biure
18096,sçima,89,simao
18097,pinctara,77,pinar
18098,rrelicario,71,ricardi
18099,pedeftal,67,piedrafita
18100,nombrandome,74,normande
18101,Reboco,80,roco
18102,ofiziales,67,roales
18103,mandadas,88,vandadas
18104,1674,0,dessi
18105,fanja,75,ana
18106,adovar,80,almodovar
18107,pragmática,67,pravia
18108,fallaredes,78,pallares
18109,auerfe,80,arfe
18110,frontespifios,70,montesinos
18111,profundare,71,pruneda
18112,Fia,86,fita
18113,síc,67,saco
18114,desgarradas,74,escarras
18115,aposento,80,apostol
18116,arrienda,80,cariñena
18117,rreta,91,urreta
18118,testigo,71,tesillo
18119,cananas,80,canyamas
18120,"1,817",18,ab-ach
18121,terceras,80,terrers
18122,moderados,75,morgado
18123,maefe,73,maffeo
18124,troços,83,troilos
18125,hyr,75,hoyer
18126,demasía,83,damasa
18127,lleuo,80,lledo
18128,grada,91,granda
18129,panos,89,pano
18130,enpobrece,67,porcel
18131,reconozco,88,reconco
18132,sinco,75,inc
18133,pardillos,82,badillos
